	SRR33467998	SRR33467999	SRR33468000	SRR33468001	SRR33468002	SRR33468003	SRR33468004	SRR33468005	SRR33468006
ENSG00000011295	270.9997302334	326.00063	313.728735	307.906946	324.01985	313.48432	313.959459	354.77376	374.00024
ENSG00000011304	2592.0030630161	3034.99533308156	2894.99648039514	3065.003906921	3013.99787	3072.00415	2812.99662	3432.00404	3574.9972037696
ENSG00000011332	22.076800703397	21.99997	17.99999	26.99999	22.00001	28.99997821453	17.043732	24.000000759	28.9999844035
ENSG00000011347	1	0	1	1	0	0	0	1	2
ENSG00000011376	162.01375	198.99989	188.0727	177.99970001287	208.93897	226.99995	159.00000573279	166.00001	195.00019
ENSG00000011405	395	467.99955	432.0502	430.0001	436.01791	409.9996	390	438.9998854	433.00031
ENSG00000011422	418.00025	590.00032	606.93474	636.99973	528.99966	563.99979	540.99988	663.00014	652.00024
ENSG00000011426	770.00046	836.00092	771.00068	825.00015	824.00004	762.00029	611.0002	903.00047	884.99994
ENSG00000011451	652.00048	731.99953	658.99925	671.999854	659.00055	681.00033	662.390996	746.00068879	796.00038
ENSG00000011454	308.00016	307.18788	267.16173	266.99979	274.00099	270.99996	245.00048	259.82494	281.99968
ENSG00000011465	31	39.999972	52.99999	40.99998	26.999975	33.00004	37.99997	36.99996	38.00002
ENSG00000011478	111.14086	133.99985	122.06006	137.00009	133.63928	163.99957	116.01759	185.15179	172.60643
ENSG00000011485	401.00987	413.00048	463.063364	453.999608	487.000522	524.0001276	427.859986022012	498.10797	523.0359
ENSG00000011523	79.063565	116.999900119393	90.23261	108.99998	87.00003	117.007592595814	96.0303192990544	100.956050231808	130.46526646
ENSG00000011566	298	284.00002	292.99986	332.99989	285.99979	274	253	326.00057	299.000000014764
ENSG00000011590	0	0	2	1	0	3	1	0	0
ENSG00000011600	0	0	0	0	0	0	0	0	0
ENSG00000011638	83.00009	94.0001100839507	78	85.000010449	91.00005	84.99993	80.360195	105.25333	101.99991
ENSG00000011677	0	0	0	0	0	0	0	0	0
ENSG00000012048	95.10157137	95.999927747824	113.063469	115.0000345	107.0128	89.0001066562	68.1928010529957	104.001737509	116.57595132
ENSG00000012061	262.54488	326.38622	305.52602	335.55534	310.25305	344.15399601306	277.91578	372.01628	406.44194
ENSG00000012124	4.000003	9	6.999990330872	4.000005	5.07488	8.999992	5.99999661	12.00001	7.999998
ENSG00000012171	18.99998	21.00795	28.99998287541	27	27.00001	29.99998	24.000005	19.999982	34.0000132462
ENSG00000012174	175.23678	205.00297	225.68831	203	232.01102	188.88196	177.0126198	212.00049	241.58278
ENSG00000012211	67.32554	81.356408	62.37329	71.443659	58.2008	60.11643	77.33464	83.3185	91.60275
ENSG00000012223	0	0	0	0	0	0	0	1	0
ENSG00000012232	760.350410212619	865.0035986399	859.99953	862.00175	889.99906	911.0149781414	803.012100016212	988.1636365534	1007.001037
ENSG00000012504	2	0	1	3	2	0	2	1	1
ENSG00000012660	588.0004	733.99974	715.00011	694.0001	726.99983	660.00048	580.0002	705.000447	828.000004685
ENSG00000012779	0	0	0	0	0	0	0.5	0	0
ENSG00000012817	1	0	0	0	0	0	1.01426	0	0
ENSG00000012822	261.00043	262.000324	250.99959	273.00002	260.99976	315.99951	254.00039	254.99988	317.99959
ENSG00000012963	130.012542284	187.9999	186	164.59409	154.871	145	142.99313	163.21159	179
ENSG00000012983	496.00004	622.0003	558.99915	595.00003	534.00026	502.5642	477.00315	579.23805	561.0144
ENSG00000013016	292	300	280	296	300	324	293	357	341
ENSG00000013275	240.49991	316.99967	272.99997	302.4995	288.99966	297.99958	271.50021	312.00007	336.00009
ENSG00000013288	553.9907	671.167	640.658	653.9998	646.0005	649.99971	598.0002	699.0001	780
ENSG00000013293	13.3185	5.06375	8.77379	8.2049	13.4717	7.01782	11.5171	15.0501	10.2269
ENSG00000013297	439.83565	475.3399	536.67602	625.9965844	621.82513	635.2715	580.01109	626.74089	681.000113
ENSG00000013306	456.03088	524.99974	568.0002781	637.99967	571.0001334	556.00009	535.00006	628.99989	662.000079
ENSG00000013364	1870.00223	2130.07268	2186.10318	2389.008164	2344.20038	2367.00335	2203.998768	2588.99738	2770.00744
ENSG00000013374	296.98875	325.9998	364.99958	358	330.660050792772	330.99974	277.00007	374.6793	380.99943
ENSG00000013375	511.774910567013	608.06844041196	584.780675633	554.20382948759	520.956560021509	536.13403571354	482.45061610896	595.858180044	597.3370706434
ENSG00000013392	64	58	61.0375	55	50	64.0121	53.0331	59.0122	82
ENSG00000013441	151.99998	169.000023	159.99992	160.000010079131	128.00005	130.99996	120.99997	143.000027	184.99998
ENSG00000013503	97	129.000000919666	120	113	144	130.00008	103	121.000000158736	113
ENSG00000013523	64.00004	94.90241	91.74578	77.01958	78.03836	98.00005	66.000008	95.00001	105.04671
ENSG00000013561	237.00048	303.007444	309.00011	321.99966	339.000030013155	279.278370207992	299.565720058756	324.00033	325.00904
ENSG00000013563	220.38411	260.32475	287.18977	315.64378	325.02087	340.40266	281.85849	353.0633	357.65184
ENSG00000013573	124.6652	141.80682	120.66417242283	122.672642	125.64243	152.1801549482	152.404649	137.63221	174.34216
ENSG00000013583	130.99976	151.9997	110.99998	155.00011	138.99965	143.09631	130.00004	143.0004	165.00027
ENSG00000013588	1332.9996	1173.5482	1341.9995	1549.3334	1433.6658	1580.5344	1164.8921	1834.0009	1671.9714
ENSG00000013619	78.00000388	87	72.00003	89.99997	86.9999777	72	66.99999	100.0000180257	103.00003
ENSG00000013725	0	2.999998	3	1	0	1.09641	2	2	0
ENSG00000013810	380.99991	349.099736	371.00022	417.22425	420.02505	399.00003	334.99938	416.000146	468.13991
ENSG00000014123	224	273	261	270.00029	256	202	208	262	269
ENSG00000014138	89.07948	113.21465	113.13357666	152.7192893	101.9274	121.709395	83.67519	126.96448	108.910660076567
ENSG00000014164	151	187	172.888	193	186	203	153.607	216.677	205
ENSG00000014216	1743.99958	2112.00278	2009.06652	2271.00081	2257.99969	2175.99913	1939.998	2397.995622	2407.01401
ENSG00000014257	0	1.01451	0	0	0	0	3.05131	1	1.01307
ENSG00000014641	524.99937901	531.99969	588.00011	608.00031	601.00084	584.99927	514.00049972	605.9993	659.9991
ENSG00000014824	437.9999	463.00649	496.0007	435.00036	489.00035	476.00049	400.0001	468.97869	520
ENSG00000014914	75.000029	69.99991	61	72.00001	64.999964	82.00001	61.999939	64	88.99995
ENSG00000014919	164.2946	201.0752	190.58671	193.9757	192.3353	222.67058	172.76303	173.32839	230.3126
ENSG00000015133	70.000000276	58.00005	62.99997	82.00005	73.00003	67.999999842	57.99996	75.9999885	64.00002797
ENSG00000015153	71.99998	61.02003	62.99994	60.00006	80.000156	70.047261	70	66.99996	69.38577
ENSG00000015171	364.312479886	400.861217286	355.999451	383.459021	399.2400798	360.70514236919	301.50693	414.70527645	383.53438
ENSG00000015285	2	1	0	1	2	0	0	1	0
ENSG00000015413	2	5	2	0	3	0	2	1	3
ENSG00000015475	194.00003	193.99975	182.64006	210.00014	223.000209	204.00008	183.00001	191.00041	250.999721
ENSG00000015479	985.33066	1297.282744	1180.9299	1179.9072	1141.415441	1132.45304112	897.818311	1428.639738188	1405.48621
ENSG00000015520	2.00000387	1.0000000457819	3	1.9999990580701	1	2.0000009404	2	1	2
ENSG00000015532	271.00025	268.00002	297.99997	308.99984554	323.0002	364.27015	333.00036	364.99971	385.00009
ENSG00000015568	29.0824910406742	112.279657	217.656246361921	32.1052240384015	228.80612	236.95247	27.7990374574644	175.23693	101.58368
ENSG00000015592	0	0	0	0	0	0	1	0	0
ENSG00000015676	458.99976	487.00044	491.00071	519.99952	541.00016	552.00009	476.99989	555.0003	608.99991
ENSG00000016082	0	0	0	0	0	0	0	0	1
ENSG00000016391	1.44632	3	4	4.78131	1.00005	4.46888	4	2.00443	2
ENSG00000016402	1	3	0	3	1	1	2	4	1
ENSG00000016490	0	0	0	0	0	0	0	0	0
ENSG00000016602	0	0	0	0	0	0	0	0	0
ENSG00000016864	240.99998	297	298.99996	317.00005	295.0000956	312.99956	249.99949204878	306.99968	312.999830061144
ENSG00000017260	840.99935	1019.9137066	966.000220068207	991.85185	1006.943292	920.851000139984	801.92939	1003.99977141809	1041.92575962321
ENSG00000017427	0	1	0	0	0	1.00118	0	0	0
ENSG00000017483	93.99997	141.85404	103.00008	110.891321	128.00005	97	100.00001	121.86928	128.93145
ENSG00000017797	512.04514	592.0149	624.67857	651.0381	709.71059	654.9996	579.99992	722.03774	713.0707
ENSG00000018189	121.000034	126.000025	141.00001	125.999966	113	113.00004	122.663407	147.99997	136.999998
ENSG00000018236	42.0000367	58.99996	45.00004	54.00001	44.99995	46.00002	35.00001	45.99995	65
ENSG00000018280	6	5.80843030949	6.00025490153	6	3	5	5	1	5.5387
ENSG00000018408	1326.00165	1495.00431	1504.7185	1495.0036	1563.00043	1418.73368034804	1233.00484	1524.76211	1620.55503
ENSG00000018510	592.00058	747.9998	712.999714012186	658.1898	626.000270279114	671.001011407	586.000653863	644.00044201	730.00027501
ENSG00000018607	0	0	0	0	0	0	0	0	0
ENSG00000018610	63.00004	81.54252	87.99995	74.17945	96.734	80.1134	59.00001	95.22607	81.0653
ENSG00000018625	0	0	0	0	0	0	0	0	1
ENSG00000018699	142	165	185.99963	156.00048	169	141	148	180	193
ENSG00000018869	9.99999	10.000002	11.000001	14	8	9	9	8.999995	12
ENSG00000019102	4	0	3	1	0	3	0	1	2
ENSG00000019144	1244.447691	1992.1254	1683.00136	1646.06855	1583.99904	1493.13129	1635.68606812005	1687.00242	1756.40486
ENSG00000019169	0	0	0	0	0	0	0	0	0
ENSG00000019186	18.000021	12.9999948	20.99998	20	24.99996	15.000023	14.000037	20.0000411	14.999986
ENSG00000019485	59.00000543	66	72.00006	84	65.00002838	69.9999877242	68.0000026438	60.00000779	71
ENSG00000019505	3.000005	10	6	4	8.000001	5	4.999991	3.001651	7.999999
ENSG00000019549	204.9997	233.00042	216.0002	221.00008	233.99994	253.9997	182.99981	254.99993	268.00045
ENSG00000019582	47.00005	73.00004	46.000041	57.00005	45	53.00104	53.99998	51	65.99996
ENSG00000019991	1	1	2.000002	2	1.999995	1	0	1	0
ENSG00000019995	191.432	177.685	214.136	237.009	209.741	234.281	177.772	217.234	238.829
ENSG00000020129	277.00012	372.00088	318.9997	385.00013	348.0003	393.00044	341.00079	432.00058	444.99932
ENSG00000020181	89.4053	127.5972	127.314	131.0519	114.421	126.8914	116.733	118.236	146.839
ENSG00000020219	0	0	0	0	0	0	0	0	0
ENSG00000020256	173.54207	185.46255	184.99998	182.99998	181.00003	167.99998	157.34258	181.37283	197.01074
ENSG00000020426	77.99995	95.99993	93.00004	87	121.00007	98.99996	61.99997	109.0001	104.00002
ENSG00000020577	536.000180012719	657.00035	606.99997	622.99969	543.000710836494	580.00018	630.99992	921.99913	617.99909
ENSG00000020633	2	0	1	0	0	0	0	1	1
ENSG00000020922	92.00002	105.00001	106.138935	79.46204	92.16306	88	73.00445	110.38789	108.5201159798
ENSG00000021300	7	3	6.000005	5	9.000002	4	3.000001	5.000005	6
ENSG00000021355	105	121.74132	117.064087	128.25009	115.574	150.69713	111.6523	138.681426	171.95688
ENSG00000021461	0	0	0	0	0	0	0	1	0
ENSG00000021488	0	0	3	0	0	0	0	0	0
ENSG00000021574	158.02629653	167.37202726135	189.052046288	159.62750155668	183.00022	158.2121627872	133.99954	168.03846197542	168.31406
ENSG00000021645	21.00002	24.00004	28	36	35.0001	28.00003	29	31.99995	35.99998
ENSG00000021762	108.00006	130.99998	129.00013	134.99979	130.99963	163.99961	154.99999	190.00042	176.999929
ENSG00000021776	259.0002263	292.00035	321.33406	298.00013	304.99982	270.99949	247.00012	306.10332	298.60269
ENSG00000021826	24.999956435661	24.1402	17.0000349052	10.999999827246	19.00001017057	17.1590401537266	14.0000167107	22.00004282685	29.0001716
ENSG00000021852	0	0	0	0	0	0	0	0	0
ENSG00000022267	379.000296780806	355.999839	357.9998047	378.99997	348.99962	418.00024	288.000194	380.999852	405.000288
ENSG00000022277	343.999604847	390.9996	380.99998877095	405.99981	420.00024	412.99976	385.00000212923	470.00018	459.999068412
ENSG00000022355	0	1	0	0	1	2	0	1	0
ENSG00000022556	19.463619	10.6016434034458	7.4279131551	14.03527539062	6.43029300894	17.544964018	33.47893517	8.5384222848	47.603247
ENSG00000022567	59.99995	68.00001	63.99998	70.999941	55.00009	59.99994	56	78.000043	63.00005
ENSG00000022840	757.0008	911.999712	819.00042	937.99984	915.9998717745	897.99976	819.00016	1014.00022	1052.999427
ENSG00000022976	102.61903	131.60229	101.29577	113.44678	113.68701	121.00551	106.63696	114.44553	146.30066
ENSG00000023041	123.99993758	107.2871	110.99996	111.002481	90.334234	94.27025	105.00004	115.00325726	134.00502
ENSG00000023171	56.00788	28.000031	51.000032478887	46.000082	58.00001	51.00001	34.00004	38.00003	65.00003
ENSG00000023191	451.637976596	608.552449	564.55464	640.23654	629.09607109	712.646902	623.26441449	754.5292738988	775.91414
ENSG00000023228	272.81128	295.612171	291.74354	303.5009	291.492881	301.95524	253.09372	326.7756917	321.432567
ENSG00000023287	368.99962	332.999510361011	337.00026	364.99937	391.99991	375.99913	294.00013	421.99967	401.00028
ENSG00000023318	245.99973	288.09572	273.0002	295.0004	267.99958	226.99967	230.72342	295.000482	276.08902
ENSG00000023330	277.00046	299.00022	286.00014	357.00055	352.00020201013	266.00002	282.99979	364.9996	335.99966
ENSG00000023445	151.99995	157.00005	164	170.2813152	121.99994	127	172	263.999700317615	145.99996
ENSG00000023516	285	354	355	266	343	311	321	352	343.344
ENSG00000023572	103.5991	110.6396	104.38545	112.2744	127.7394	126.59233	90.74768	142.49126	114.5519
ENSG00000023608	93.906	116.018	100	104	117	104.042	88	112.626	109.066
ENSG00000023697	165.99969	150.00024	145.00005	178.00001	162.99994	187.00024	177.00036	181.99978	204.99997
ENSG00000023734	945.99979	1112.99915	1151.99944	1149.00218	1064.00033	1034.99979	959.99987	1140.00154	1214.0029
ENSG00000023839	3	0	4.000003	0	1.498577	4	3	3	3
ENSG00000023892	16	13	13	18	18	18	15.06826	29.999965	23.00197
ENSG00000023902	530.9998	736.99971	673.99977	655.99986	665.99957	672.00004	645.99952	783.99997312	767.00021
ENSG00000023909	178.00036	217.0002	204.0636	217.21998	238.00005	206.56825	173.0168	229.91528	211.9997
ENSG00000024048	212.9999	254.99966	216.00026	251.99949	230	249	184	238.0003	205.9998
ENSG00000024422	2091.9953689	2571.002	2560.003	2762.0022	2686.0003	2723.00089	2523.71547	2853.9949	3089.0001
ENSG00000024526	159.9998	171.99993	189.00014	201.99952	190.999912	178.99962	127	187.9996	195.9996
ENSG00000024862	47	37	51	54	53	53	37	32	53
ENSG00000025039	9.000005	7	6.000004	3	5.999998	3.999997	9	3	9
ENSG00000025156	70.99999	76.000018	69.99999	89.99998	61.00009	84.999977	63.00001	79	94.000000603743
ENSG00000025293	300.99955	324.00723	282.27167	286.99978	304.999579	332.99992	272.00008	307.10233	329.06454
ENSG00000025423	2.9999981204	6	4.00000213053	3.99999894942	1.99999716272	4	1.23297	2.00000047	2.9999984195
ENSG00000025434	21.000007	10.00000009028	17	15	14.00000181726	21.00001	13	7.9999980668	15.00001
ENSG00000025708	57.00003	102.931519	63.93518	88.87571	63.49625	73.941	68.428455	89.895717	83.55166
ENSG00000025770	146.9939	211.53394	199.61769	206.25766	188.020518239	195.25244	183.38121	227.28469	232.26562
ENSG00000025772	319	350	368	396	368	376	377	385	465
ENSG00000025796	519.0001	563.00002	561.9999	567.99958	534.95082	567.00016	536.9395774622	625.99966	623.99724
ENSG00000025800	613.295	704.99976	754.697	716.599	691.08229	697.2344	687.00004	736.30765	791.462
ENSG00000026025	26242.96919	31947.96475	30641.02194	32888.03673	30976.004	29902.67568	28063.95149	33271.04766	35629.00024
ENSG00000026036	54.24215	82.9145121573	63.77798	36.31945	57.75606	74.72514	69.06578	74.3393723	93.80881
ENSG00000026103	93.3178095245	105.0464	88.83741665244	87.6171488392476	83.028417	94.70480875941	70.309438	86.5879	81.1365402879989
ENSG00000026297	205.152924028615	205.00216	222.99999	209.99998	259.304395	274.645102	247.00006	275.06321	261.001
ENSG00000026508	2807.00369	3354.001721	3162.00254012817	3353.996276	3110.9990132	2993.998618	2975.002844	3550.997194	3636.998375
ENSG00000026559	101.99996	212.1128	157.00031	181.00459	168.00039	131	170.99967	176.05812	203.00009
ENSG00000026652	164.99976	185.99957	182.00036	156.000475	158.00005	174.00035	150.99984	185.99993	175.00046
ENSG00000026751	0	0	0	1	0	0	0	0	0
ENSG00000026950	57.57306	42.99997	69.78963	63.24185	56.544972	79.10965	60.02282	77.00001	82.74124
ENSG00000027001	99	108	98.99998	98	131.00031	107.9999	82.99998	130.00019	108.00041
ENSG00000027075	52.999982	63.55299	58.725583	49.99999425	79.628993	65.05256	48.70929	79.000038	76.861645
ENSG00000027644	0	0	0	0	0	0	0	0	0
ENSG00000027697	226	215.00002	201	255.99981	213	241.00021939898	179.00008234365	283.9998	249.99997
ENSG00000027847	224.99991	273.99985	231.00006	254.00026	258.99977	266.99979	235.00024	329.99952	364.99964
ENSG00000027869	2	1	2	3	2	2	2.000002	3	2.000001
ENSG00000028116	97.86766	97.4033	94.99075	94.59108	115.70101	97.07898	87.41035	102.65023	116.00345
ENSG00000028137	3.035585	3	3.999998	8	11.99999	9.05831	6.999999	10.999975	7.000001
ENSG00000028203	358.002863	418.00729	368.00359	393.00024220256	403.16189	322.000546092	321.004324	409.00049	427.999517
ENSG00000028277	23.0000018635	28.999977	23.999959	18.000032	25.0000378676	30.99999	22.0000027	36.0000504	41.000028
ENSG00000028310	329.00052	484.00003	365.99966	424.665804	431.94579	394.00013	382.99974	467.9997	459.000101
ENSG00000028528	402.014630640575	401.21666	437.00076	461.00077	423.99972	442.00001	364.11352	466.99971	492.998034
ENSG00000028839	89.03588	123.97862	85.00001	90.7432	106.99998	97.26948	100.75166	113.6882	116.49545
ENSG00000029153	191.86356	265.01082	276.28532	255.9995754	225.2027	207.765715349	237.36129	272.7425	257.99962
ENSG00000029363	886.00044	1005.00307	939.999892	1058.00023	977.99998	912.00021	841.99988	983.00028	1059.193570499
ENSG00000029364	372.00031	429.00039	479.99956	432.99971	441.00009	449.99996	375.99948	444.99979	480.99988
ENSG00000029534	28.00002	40.99996	54.10545	37.000033	43.00001	35.999999	32.000010616	49.99998	38.00002
ENSG00000029559	0	0	0	0	0	0	0	0	0
ENSG00000029639	81.91124	83.70147	87.129	75.86944	96.64025	89.77308	87.20888	104.29462	99.94897
ENSG00000029725	366.50658	418.05951	396.81464	396.21809	391.5732	420.23109	394.1697	385.49468	419.75001
ENSG00000029993	317.6232	329.709500136089	306.7893	316.9999	328.29952	325.3738	284.905423	315.091000411684	325.365400135256
ENSG00000030066	219.00022	281.99965	271.99954	287.276875	256.99955	268.00039	228.00049	270.00043	264.99953
ENSG00000030110	199	250.00018	241.99964	254.00041	227	293.99982	245.00008	279.00039	284.9999
ENSG00000030304	0	0	0	0	0	0	0	0	0
ENSG00000030419	6.000003	8.000000745289	17.000014	5.000004	12	18	4.9999996	14.0000016	16.00004
ENSG00000030582	1673.99731	2048.00288	2015.99789	2107.99735	2177.00302	2171.995106	1907.99524	2296.99773	2458.00396
ENSG00000031003	153.99998	141.0001	177.00001	175.99991	161.99982032	189.86142	151.0003	191	173.00001
ENSG00000031081	676.0005	1017.00497	824	854.99987	736.99955375	749.0001	797	824	795.9997
ENSG00000031691	26	29	22	23	31	25	30	28	22
ENSG00000031698	779.99986	904.00039	933.00027	957.99958	1005.00029	958.00038	935.00041	1099.99585	1031.00004
ENSG00000031823	329.9996382505	367.000208175075	376.86643	426.0002976	408.00012	414.00007	369.000816294934	396.999945	464.99933121899
ENSG00000032219	90.99995	82.99997825695	95.00001	83.00002	81.00002	105	82.99995	98	112.000003
ENSG00000032389	115.00001	130.99964	141.99968	149.99954	139.9999	144.99975	118	163.99978	147.00042
ENSG00000032444	916.00010003419	1130.99972	1116.00002612918	1085.00018	1134.99982	1141.00023217	1001.0004056108	1234.00019621	1257.0005317677
ENSG00000032742	42.09363	53.99996	45.27117	52.042789	50.017	35.11475	33.00005	63.08189	51.20574
ENSG00000033011	185.6244767	186.95463094745	205.538296180988	201.26247000714	190.8768972012	210.86342	165.2553755825	217.009947035	251.254047264
ENSG00000033030	88.00002	101.07641	94.00144	110.12855449821	86.1168	119.00005	78.99997	112.05198	116.79376
ENSG00000033050	327.594	438.02893	427.33418	410.20861	423.47719	386.09941	349.4202	409.12711	515.5285
ENSG00000033100	1104.9828	1435.16827	1356.73161	1368.1675	1409.01898778	1366.44366025023	1256.77342	1472.54776	1635.09
ENSG00000033122	4.00403	3	3.001243	7.002929	3.002746	10.00256	6.00159	2	9.00553
